"ew_start","ew","geocode","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp","meantemp","maxtemp","minumid","meanumid","maxumid","pop","inc_level","receptive","transmission"
2024-06-23,202426,1200104,13,13,13,13,22.6433571428571,26.6777571428571,31.9889,47.2949857142857,72.3560571428571,89.718,25786,1,0,0
2024-06-30,202427,1200104,6,6,6,6,19.9913857142857,24.3792571428571,30.2699142857143,46.3735285714286,71.8110571428571,87.7478571428571,25786,1,0,0
2024-07-07,202428,1200104,3,3,3,3,19.0982571428571,22.9948571428571,28.3466857142857,51.1254142857143,71.7475,84.3348285714286,25786,0,0,0
2024-07-14,202429,1200104,10,10,10,10,17.2550285714286,22.3323,29.1259285714286,35.8763285714286,60.5291428571429,74.9577428571429,25786,1,0,0
2024-07-21,202430,1200104,11,11,11,11,21.2459,26.9944428571429,33.8312142857143,32.4135142857143,59.6868571428571,82.4515428571429,25786,1,0,0
2024-07-28,202431,1200104,8,8,8,8,22.2247285714286,27.2102285714286,33.4633428571429,34.6853571428571,59.5862857142857,81.0800714285714,25786,1,0,0
2024-08-04,202432,1200104,9,9,9,9,22.0867285714286,25.3940285714286,30.3923428571429,50.4700285714286,72.6293428571429,87.1575285714286,25786,1,0,0
2024-08-11,202433,1200104,12,12,12,12,19.6693,25.3271857142857,32.8817714285714,30.3309,53.2219285714286,69.9203142857143,25786,1,0,0
2024-08-18,202434,1200104,13,13,13,13,24.3164714285714,29.011,34.9957285714286,35.9692428571429,57.6772,76.0048714285714,25786,1,0,0
2024-08-25,202435,1200104,7,7,7,7,20.7805714285714,26.3593714285714,32.9205,30.4431285714286,52.2525714285714,70.5597428571429,25786,1,0,0
2024-09-01,202436,1200104,11,11,11,11,23.1483571428571,28.1424142857143,35.0390571428571,34.1383714285714,61.6891571428571,81.3728285714286,25786,1,0,0
2024-09-08,202437,1200104,6,6,6,6,23.8948,29.1159,35.4809142857143,36.1106714285714,60.1973,78.2459,25786,1,0,0
2024-09-15,202438,1200104,9,9,9,9,23.3842,28.1774,34.2605142857143,41.1505,62.6605571428571,78.825,25786,1,0,0
2024-09-22,202439,1200104,8,8,8,8,24.5378,28.5985428571429,34.1690285714286,44.7068,67.7656857142857,82.5586285714286,25786,1,0,0
2024-09-29,202440,1200104,9,9,9,9,23.8793,28.0023285714286,33.6609285714286,47.6777857142857,72.8627857142857,89.6368142857143,25786,1,0,0
2024-10-06,202441,1200104,7,7,7,7,24.2329857142857,27.7004714285714,32.5391142857143,53.5535714285714,75.4485428571429,87.6760142857143,25786,1,0,0
2024-10-13,202442,1200104,8,8,8,8,24.1058142857143,28.1303142857143,33.2806428571429,50.5991285714286,71.1248142857143,85.5461285714286,25786,1,0,0
2024-10-20,202443,1200104,7,7,7,7,23.7927571428571,26.6102428571429,30.4094714285714,66.4006,82.9185,94.5564571428571,25786,1,1,0
2024-10-27,202444,1200104,9,9,9,9,24.1260857142857,27.4647571428571,32.1034142857143,53.7746142857143,76.2452714285714,89.9012428571429,25786,1,0,0
2024-11-03,202445,1200104,15,15,15,15,23.9160428571429,26.5150285714286,30.1073714285714,66.7738285714286,83.7891571428571,92.8478428571429,25786,1,1,0
2024-11-10,202446,1200104,13,13,13,13,22.4208,25.0994142857143,28.9317714285714,68.8897142857143,86.2668142857143,95.5332,25786,1,1,0
2024-11-17,202447,1200104,9,9,9,9,23.0233571428571,24.7992285714286,27.5712571428571,82.3657,93.9710285714286,99.1995428571429,25786,1,1,0
2024-11-24,202448,1200104,6,6,6,6,23.4720285714286,26.1536714285714,30.4296428571429,66.4943714285714,86.5172,97.2633142857143,25786,1,1,0
2024-12-01,202449,1200104,16,16,16,16,23.8360285714286,26.3914571428571,29.5501285714286,71.4180285714286,85.2533714285714,94.2744428571429,25786,1,1,0
2024-12-08,202450,1200104,8,8,8,8,23.2944857142857,25.8164857142857,29.2338571428571,69.8047714285714,85.8992571428571,95.8394,25786,1,1,0
2024-12-15,202451,1200104,6,6,6,6,23.0734571428571,25.2901285714286,28.0272571428571,76.9735,89.4536142857143,97.1838571428571,25786,1,1,0
2024-12-22,202452,1200104,3,3,3,3,22.4966857142857,25.5217285714286,29.6346571428571,61.2746142857143,82.5855142857143,95.5580142857143,25786,0,1,0
2024-12-29,202501,1200104,7,7,7,7,23.5727,26.2213428571429,29.5600428571429,68.2170857142857,83.0941142857143,94.9798285714286,25786,1,1,0
2025-01-05,202502,1200104,12,12,12,12,22.8527857142857,24.9343285714286,28.0505285714286,76.4995428571429,91.2443714285714,98.5964285714286,25786,1,1,0
2025-01-12,202503,1200104,9,9,9,9,23.1911428571429,25.7805142857143,29.3857714285714,67.9443857142857,84.8881857142857,95.9191,25786,1,1,0
2025-01-19,202504,1200104,12,12,12,12,22.9558714285714,25.1816714285714,28.5478,72.7104571428571,87.7356428571429,96.0336428571429,25786,1,1,0
2025-01-26,202505,1200104,20,20,20,20,23.2607857142857,25.8512571428571,29.5097,69.5937428571429,87.7021571428571,97.8166571428571,25786,1,1,1
2025-02-02,202506,1200104,14,14,14,14,23.1526714285714,25.6682714285714,29.3686857142857,69.9014428571429,86.8420571428571,97.0575857142857,25786,1,1,0
2025-02-09,202507,1200104,11,11,11,11,22.2912857142857,24.2692285714286,27.5477571428571,79.5881,92.5790571428571,98.1025857142857,25786,1,1,0
2025-02-16,202508,1200104,11,11,11,11,22.7599,24.6842571428571,27.2211857142857,81.1627428571429,92.1387,98.9199857142857,25786,1,1,0
2025-02-23,202509,1200104,7,7,7,7,22.9380857142857,25.1612142857143,28.4245857142857,73.8704857142857,89.7167714285714,98.3505714285714,25786,1,1,0
2025-03-02,202510,1200104,7,7,7,8,22.5958571428571,24.2918285714286,26.9165428571429,82.5301571428571,94.5907714285714,99.6676285714286,25786,1,1,0
2025-03-09,202511,1200104,11,11,11,12,22.1335142857143,23.7264285714286,26.4132,84.5963428571429,95.5844285714286,99.8943142857143,25786,1,1,0
2025-03-16,202512,1200104,10,10,10,11,22.7560285714286,25.0078,27.8030285714286,76.2277714285714,90.8218428571429,99.1813428571429,25786,1,1,0
2025-03-23,202513,1200104,5,6,5,9,23.1359571428571,25.4554,28.8666285714286,71.0920428571429,87.1456285714286,96.1010714285714,25786,1,1,0
2025-03-30,202514,1200104,5,9,5,18,22.0930142857143,24.0047285714286,27.0729285714286,77.0525,91.4913,98.4159428571429,25786,1,1,0
2025-04-06,202515,1200104,1,10,3,26,21.3240666666667,24.3117,27.6169333333333,64.6547333333333,78.9519666666667,89.4137333333333,25786,1,0,0
2017-12-31,201801,1200138,0,0,0,0,22.5714285714286,24.3333334285714,27.1428571428571,70.788852,84.3233871428571,91.7458357142857,10420,0,0,0
2018-01-07,201802,1200138,0,0,0,0,22.1428571428571,24.3095237142857,29,63.8436257142857,83.0658671428571,94.0809428571429,10420,0,0,0
2018-01-14,201803,1200138,0,0,0,0,22,23.0785714285714,25.4285714285714,79.9629042857143,88.347005,94.0934485714286,10420,0,0,0
2018-01-21,201804,1200138,0,0,0,0,22.8571428571429,24.8869048571429,28.7142857142857,66.5857991428571,83.0815271428571,92.5325428571429,10420,0,0,0
2018-01-28,201805,1200138,0,0,0,0,23.5714285714286,24.2285714285714,25,84.3753034285714,88.1799448571429,91.7757142857143,10420,0,0,0
2018-02-04,201806,1200138,0,0,0,0,23.1428571428571,24.2535714285714,25.7142857142857,80.5370375714286,87.398235,93.31977,10420,0,0,0
2018-02-11,201807,1200138,0,0,0,0,23.1428571428571,23.7,25,85.6513151428571,89.5730207142857,93.3259557142857,10420,0,0,0
2018-02-18,201808,1200138,0,0,0,0,22.5714285714286,23.314394,24.5714285714286,83.74423,89.4398528571429,94.1117342857143,10420,0,0,0
2018-02-25,201809,1200138,0,0,0,0,22.7142857142857,25.0319262857143,29,64.594601,82.6793062857143,93.3428057142857,10420,0,0,0
2018-03-04,201810,1200138,0,0,0,0,23,23.7272725714286,25,85.0605074285714,89.7240778571429,94.1423257142857,10420,0,0,0
2018-03-11,201811,1200138,0,0,0,0,22.7142857142857,23.7997831428571,25,84.3297202857143,89.5218328571429,94.1180542857143,10420,0,0,0
2018-03-18,201812,1200138,0,0,0,0,22.7142857142857,23.6103894285714,24.7142857142857,85.7103105714286,90.0996251428571,94.1241714285714,10420,0,0,0
2018-03-25,201813,1200138,0,0,0,0,21.4285714285714,22.8181817142857,25.1428571428571,81.4276294285714,88.642983,93.3125242857143,10420,0,0,0
2018-04-01,201814,1200138,0,0,0,0,22.5714285714286,23.3766234285714,24.4285714285714,78.0197784285714,89.620398,94.1301557142857,10420,0,0,0
2018-04-04,201815,1200138,0,0,0,0,22.2857142857143,23.1818182857143,24.2857142857143,86.3271042857143,89.42459,94.0992971428571,10420,0,0,0
2018-04-15,201816,1200138,0,0,0,0,21.7142857142857,23.1130951428571,24.7142857142857,85.6606065714286,89.9632414285714,94.1118685714286,10420,0,0,0
2018-04-22,201817,1200138,0,0,0,0,22,25.2123017142857,30,59.803759,82.5348042857143,94.1361435714286,10420,0,0,0
2018-04-29,201818,1200138,0,0,0,0,22.1428571428571,25.5535714285714,30.4285714285714,58.3880605714286,82.4449101428571,94.1666692857143,10420,0,0,0
2018-05-06,201819,1200138,0,0,0,0,22.1428571428571,24.8214282857143,29.1428571428571,65.8652685714286,85.0672971428571,94.166605,10420,0,0,0
2018-05-13,201820,1200138,0,0,0,0,21.8571428571429,24.8409865714286,30,60.71967,82.5912378571429,94.9721171428571,10420,0,0,0
2018-05-20,201821,1200138,0,0,0,0,19,20.9816017142857,23.4285714285714,74.262074,85.7138814285714,94.0120928571429,10420,0,0,0
2018-05-27,201822,1200138,0,0,0,0,21.5714285714286,22.7922074285714,24.5714285714286,84.9365251428571,89.9246331428571,93.3417757142857,10420,0,0,0
2018-06-03,201823,1200138,0,0,0,0,16.7142857142857,18.1038962857143,19.5714285714286,85.1002142857143,89.0802437142857,93.9221,10420,0,0,0
2018-06-10,201824,1200138,0,0,0,0,19.7142857142857,21.0649351428571,23,79.8607467142857,85.793488,92.4571414285714,10420,0,0,0
2018-06-17,201825,1200138,0,0,0,0,16.4285714285714,18.3506495714286,21.4285714285714,77.277034,87.4790538571429,93.8964097142857,10420,0,0,0
2018-06-24,201826,1200138,0,0,0,0,19.2857142857143,21.1818182857143,23.8571428571429,80.567896,88.2056578571429,93.2021785714286,10420,0,0,0
2018-07-01,201827,1200138,0,0,0,0,19,21.3127705714286,24.5714285714286,73.9595571428571,86.4204172857143,93.9679091428571,10420,0,0,0
2018-07-08,201828,1200138,0,0,0,0,16.8571428571429,19.1082248571429,22.1428571428571,66.5856491428571,79.1907414285714,86.9802661428571,10420,0,0,0
2018-07-15,201829,1200138,0,0,0,0,20,24.4550865714286,30,53.0975487142857,76.7593005714286,94.0249414285714,10420,0,0,0
2018-07-22,201830,1200138,0,0,0,0,16.4285714285714,22.964286,31,32.6537571428571,59.9694821428571,86.6471834285714,10420,0,0,0
2018-07-29,201831,1200138,0,0,0,0,20.2857142857143,25.6369048571429,32.5714285714286,40.8284031428571,69.567127,93.2278742857143,10420,0,0,0
2018-08-05,201832,1200138,0,0,0,0,18.1428571428571,23.095238,29.8571428571429,44.6645394285714,69.7875181428571,87.3000642857143,10420,0,0,0
2018-08-12,201833,1200138,0,0,0,0,20,22.9503245714286,26.7142857142857,63.392998,79.2813427142857,91.6117137142857,10420,0,0,0
2018-08-19,201834,1200138,0,0,0,0,18.4285714285714,20.3670994285714,23.2857142857143,69.0973342857143,82.9167105714286,91.4949662857143,10420,0,0,0
2018-08-26,201835,1200138,0,0,0,0,19,21.420996,24.1428571428571,63.6192705714286,80.0727244285714,92.3191885714286,10420,0,0,0
2018-09-02,201836,1200138,0,0,0,0,17.4285714285714,19.8690482857143,24.4285714285714,52.0372568571429,73.8027818571429,87.4400357142857,10420,0,0,0
2018-09-09,201837,1200138,0,0,0,0,22.1428571428571,23.9134202857143,26.7142857142857,64.0971035714286,79.3983231428571,90.9374328571429,10420,0,0,0
2018-09-16,201838,1200138,0,0,0,0,22.2857142857143,23.5692642857143,25,79.3781671428571,85.5054564285714,92.5085942857143,10420,0,0,0
2018-09-23,201839,1200138,0,0,0,0,22.1428571428571,24.1320348571429,26.4285714285714,70.9874985714286,83.5551982857143,92.5154371428571,10420,0,0,0
2018-09-30,201840,1200138,0,0,0,0,22.5714285714286,24.6120128571429,28.2857142857143,68.7312932857143,82.9037814285714,92.5940471428571,10420,0,0,0
2018-10-07,201841,1200138,0,0,0,0,22.8571428571429,26.2197205714286,32,58.3101912857143,84.0347844285714,98.3402885714286,10420,0,0,0
2018-10-14,201842,1200138,3,3,3,3,23,26.286672,31.2857142857143,61.8656534285714,85.2625164285714,100,10420,0,1,0
2018-10-21,201843,1200138,1,1,1,1,22.7142857142857,23.569264,24.7142857142857,88.9705037142857,95.9138914285714,100,10420,0,1,0
2018-10-28,201844,1200138,4,4,4,4,23.1428571428571,24.337662,25.8571428571429,85.5149171428571,93.5873577142857,99.1579742857143,10420,0,1,0
2018-11-04,201845,1200138,13,13,13,13,23,23.8883117142857,25.1428571428571,92.5909714285714,97.1930312857143,100,10420,2,1,1
2018-11-11,201846,1200138,9,9,9,9,23.4285714285714,24.1571428571429,24.8571428571429,91.8108014285714,97.0040142857143,100,10420,1,1,0
2018-11-18,201847,1200138,3,3,3,3,23.7142857142857,24.3714285714286,24.8571428571429,88.904306,94.8550428571429,100,10420,0,1,0
2018-11-25,201848,1200138,0,0,0,0,23,24.0441557142857,25,88.760078,94.3560455714286,99.1579742857143,10420,0,0,0
2018-12-02,201849,1200138,0,0,0,0,22.7142857142857,23.8273808571429,25,85.7565314285714,94.3565342857143,99.1640914285714,10420,0,0,0
2018-12-09,201850,1200138,0,0,0,0,23.5714285714286,25.934524,29.8571428571429,70.9290622857143,88.7638887142857,100,10420,0,0,0
2018-12-16,201851,1200138,0,0,0,0,22.2857142857143,24.8799168571429,29.1428571428571,65.2143475714286,89.0846222857143,100,10420,0,0,0
2018-12-23,201852,1200138,0,0,0,0,22.8571428571429,24.4,27,78.0563662857143,93.2104344285714,100,10420,0,0,0
2018-12-30,201901,1200138,0,0,0,0,23,23.6142857142857,24.7142857142857,90.3237762857143,95.964405,100,10420,0,0,0
2019-01-06,201902,1200138,0,0,0,0,23,23.7873014285714,25,88.0559678571429,96.086205,100,10420,0,0,0
2019-01-13,201903,1200138,0,0,0,0,22.5714285714286,24.7607142857143,28.7142857142857,70.935435,90.3953577142857,100,10420,0,0,0
2019-01-20,201904,1200138,0,0,0,0,23,25.7440477142857,31.4285714285714,62.1351848571429,88.856245,100,10420,0,0,0
2019-01-27,201905,1200138,0,0,0,0,22.8571428571429,25.0535711428571,29.7142857142857,71.7672194285714,93.0197508571429,100,10420,0,0,0
2019-02-03,201906,1200138,0,0,0,0,22.8571428571429,24.4396827142857,28.2857142857143,77.3834201428571,94.235395,100,10420,0,0,0
2019-02-10,201907,1200138,0,0,0,0,23.4285714285714,24.0920635714286,24.7142857142857,92.5972585714286,97.6307748571429,100,10420,0,0,0
2019-02-17,201908,1200138,0,0,0,0,23.7142857142857,24.2727274285714,25.4285714285714,89.5845908571429,97.2675808571429,100,10420,0,0,0
2019-02-24,201909,1200138,0,0,0,0,23,23.6103894285714,24.2857142857143,91.0504537142857,97.512862,100,10420,0,0,0
2019-03-03,201910,1200138,0,0,0,0,23.1428571428571,24.0997475714286,25.5714285714286,89.7046668571429,97.2674394285714,100,10420,0,0,0
2019-03-10,201911,1200138,0,0,0,0,22.8571428571429,23.6584414285714,24.7142857142857,93.4440457142857,97.264329,99.1517885714286,10420,0,0,0
2019-03-17,201912,1200138,0,0,0,0,23.2857142857143,24.0857142857143,25,91.1499265714286,97.427762,100,10420,0,0,0
2019-03-24,201913,1200138,0,0,0,0,23.2857142857143,23.7558442857143,24.7142857142857,94.2093042857143,98.2497242857143,100,10420,0,0,0
2019-03-31,201914,1200138,0,0,0,0,23.7142857142857,24.6740262857143,25.8571428571429,90.3312951428571,97.6406228571429,100,10420,0,0,0
2019-04-07,201915,1200138,0,0,0,0,20.8571428571429,22.4794371428571,24.2857142857143,87.70612,95.0024187142857,100,10420,0,0,0
2019-04-14,201916,1200138,0,0,0,0,23,24.3855091428571,26.2857142857143,88.3904771428571,96.2622565714286,100,10420,0,0,0
2019-04-21,201917,1200138,0,0,0,0,23,24.3372912857143,26.1428571428571,89.0038157142857,97.07079,100,10420,0,0,0
2019-04-28,201918,1200138,0,0,0,0,23.4285714285714,24.6975108571429,26.1428571428571,89.6640928571429,96.4710028571428,100,10420,0,0,0
2019-05-05,201919,1200138,0,0,0,0,22.5714285714286,23.9972942857143,26,88.6424881428571,97.4067188571429,100,10420,0,0,0
2019-05-12,201920,1200138,0,0,0,0,19,20.4675322857143,22.1428571428571,92.4518662857143,96.5013608571429,99.1263634285714,10420,0,0,0
2019-05-19,201921,1200138,0,0,0,0,21,22.2493508571429,24,94.0613662857143,98.0579665714286,100,10420,0,0,0
2019-05-26,201922,1200138,0,0,0,0,21.4285714285714,22.9285711428571,25,93.2991071428571,97.7563902857143,100,10420,0,0,0
2019-06-02,201923,1200138,0,0,0,0,20.8571428571429,22.1688314285714,24.1428571428571,93.2879871428571,98.2369508571429,100,10420,0,0,0
2019-06-09,201924,1200138,0,0,0,0,21.1428571428571,23.0681817142857,25.5714285714286,87.8131538571429,96.3626828571429,100,10420,0,0,0
2019-06-16,201925,1200138,0,0,0,0,20.4285714285714,22,24.7142857142857,88.15084,96.882985,100,10420,0,0,0
2019-06-23,201926,1200138,0,0,0,0,21.7142857142857,23.0389611428571,25.1428571428571,88.831206,96.4076351428571,100,10420,0,0,0
2019-06-30,201927,1200138,0,0,0,0,21.1428571428571,22.7272728571429,25.5714285714286,83.67421,94.1265578571429,99.1579742857143,10420,0,0,0
2019-07-07,201928,1200138,0,0,0,0,18.2857142857143,19.9545452857143,22.2857142857143,83.2227042857143,93.6226871428571,100,10420,0,0,0
2019-07-14,201929,1200138,0,0,0,0,20.4285714285714,21.8311688571429,23.8571428571429,92.7803934285714,98.3812424285714,100,10420,0,0,0
2019-07-21,201930,1200138,0,0,0,0,19.4285714285714,21.1428568571429,23.5714285714286,86.3811565714286,95.7032408571429,100,10420,0,0,0
2019-07-28,201931,1200138,0,0,0,0,17.5714285714286,20.6233765714286,24.5714285714286,65.2125,84.2823445714286,96.2575014285714,10420,0,0,0
2019-08-04,201932,1200138,0,0,0,0,15.1428571428571,18.3116881428571,22.5714285714286,53.9327525714286,72.5306751428571,86.4015597142857,10420,0,0,0
2019-08-11,201933,1200138,0,0,0,0,18.5714285714286,21.896104,26,59.3882627142857,76.1046721428571,91.6477085714286,10420,0,0,0
2019-08-18,201934,1200138,0,0,0,0,21.4285714285714,23.8311685714286,27.4285714285714,65.3017682857143,81.8377278571429,95.0051442857143,10420,0,0,0
2019-08-25,201935,1200138,0,0,0,0,21.5714285714286,24.080736,27.4285714285714,68.0385914285714,85.5542105714286,96.7078185714286,10420,0,0,0
2019-09-01,201936,1200138,0,0,0,0,22.8571428571429,24.2337662857143,26.7142857142857,72.4999641428571,86.7461495714286,95.95197,10420,0,0,0
2019-09-08,201937,1200138,0,0,0,0,22.5714285714286,24.5064937142857,27.2857142857143,69.9583025714286,85.3810937142857,96.6316942857143,10420,0,0,0
2019-09-15,201938,1200138,0,0,0,0,23.8571428571429,25.950866,28.7142857142857,69.8685545714286,83.1110658571429,94.4893191428571,10420,0,0,0
2019-09-22,201939,1200138,0,0,0,0,22.2857142857143,23.7833334285714,26.7142857142857,74.7932915714286,90.3258142857143,99.1517885714286,10420,0,0,0
2019-09-29,201940,1200138,0,0,0,0,22.1428571428571,23.7034634285714,25.7142857142857,81.853328,94.1231292857143,100,10420,0,0,0
2019-10-06,201941,1200138,0,0,0,0,21.1428571428571,22.5138528571429,24.2857142857143,86.9023371428571,96.19382,100,10420,0,0,0
2019-10-13,201942,1200138,0,0,0,0,22.4285714285714,23.4166662857143,24.5714285714286,91.33747,97.1743042857143,100,10420,0,0,0
2019-10-20,201943,1200138,0,0,0,0,22.2857142857143,23.3885285714286,24.8571428571429,91.8801665714286,98.1386661428571,100,10420,0,0,0
2019-10-27,201944,1200138,0,0,0,0,23.1428571428571,24.3582251428571,25.7142857142857,88.2617854285714,96.8211342857143,100,10420,0,0,0
2019-11-03,201945,1200138,0,0,0,0,23,23.903896,25.1428571428571,91.854418,97.5617905714286,100,10420,0,0,0
2019-11-10,201946,1200138,0,0,0,0,23.1428571428571,27.2887445714286,57.5714285714286,81.5427145757143,96.1415357142857,100,10420,0,0,0
2019-11-17,201947,1200138,0,0,0,0,22.7142857142857,23.625974,24.8571428571429,93.3540142857143,97.3578642857143,100,10420,0,0,0
2019-11-24,201948,1200138,0,0,0,0,23.1428571428571,24.325974,26.1428571428571,88.9753351428571,96.9717155714286,100,10420,0,0,0
2019-12-01,201949,1200138,0,0,0,0,22.8571428571429,23.7545454285714,24.7142857142857,94.2022257142857,98.6823364285714,100,10420,0,0,0
2019-12-08,201950,1200138,0,0,0,0,23,23.7194805714286,24.7142857142857,91.1357014285714,98.0807037142857,100,10420,0,0,0
